dienststelle,code,ort,lage,richtung,genauigkeit,lat,lon,gefunden_als,osm_link,osm_methode,osm_lat,osm_lon,abstand_osm_m,abstand_strasse_m,stadtteil_laut_ort,stadtteil_des_punkts,pruefen,osm_link_abgleich,manuell
S-02,2307,Bickendorf,"Vitalisstraße,ggüb Lat.46-62",in Fahrtrichtung Girlitzweg,stadtteil,50.959889,6.901151,"Bickendorf, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.959889&mlon=6.901151#map=18/50.959889/6.901151,osm_strasse (±800 m),50.951157,6.894548,1076,301,Bickendorf,Bickendorf,genauigkeit=stadtteil; 301 m neben der Straße,https://www.openstreetmap.org/?mlat=50.951157&mlon=6.894548#map=18/50.951157/6.894548,"50.951157,6.894548 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±800 m)"
S-02,2313,Bilderstöckchen,Robert-Perthel-Str. Lat.1a-37,in Fahrtrichtung Longericher Straße,stadtteil,50.968654,6.929361,"Bilderstöckchen, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.968654&mlon=6.929361#map=18/50.968654/6.929361,osm_strasse (±960 m),50.98046,6.918656,1513,701,Bilderstöckchen,Bilderstöckchen,genauigkeit=stadtteil; 701 m neben der Straße,https://www.openstreetmap.org/?mlat=50.980460&mlon=6.918656#map=18/50.980460/6.918656,"50.980460,6.918656 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±960 m)"
S-02,2314,Bilderstöckchen,Robert-Perthel-Str. Lat.37-1a,in Fahrtrichtung Escher Straße,stadtteil,50.968654,6.929361,"Bilderstöckchen, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.968654&mlon=6.929361#map=18/50.968654/6.929361,osm_strasse (±960 m),50.98046,6.918656,1513,701,Bilderstöckchen,Bilderstöckchen,genauigkeit=stadtteil; 701 m neben der Straße,https://www.openstreetmap.org/?mlat=50.980460&mlon=6.918656#map=18/50.980460/6.918656,"50.980460,6.918656 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±960 m)"
S-02,2319,Holweide,"Buschfeldstraße, H.Nr.46a-28",in Fahrtrichtung Querstaße,hausnummer,50.970836,7.039648,"Buschfeldstraße 46a, Holweide, 51067 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.970836&mlon=7.039648#map=18/50.970836/7.039648,osm_hausnummer 46a–28,50.970306,7.039377,62,30,Holweide,Holweide,,https://www.openstreetmap.org/?mlat=50.970306&mlon=7.039377#map=18/50.970306/7.039377,
S-02,2327,Merkenich,Cohnenhofstraße Haus 22-24,in Fahrtrichtung Mohlenweg,hausnummer,51.046731,6.924121,"Cohnenhofstraße 22, Merkenich, 50769 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.046731&mlon=6.924121#map=18/51.046731/6.924121,osm_hausnummer 22–24,51.046763,6.924084,4,10,Merkenich,Merkenich,,https://www.openstreetmap.org/?mlat=51.046763&mlon=6.924084#map=18/51.046763/6.924084,
S-02,2328,Merkenich,Cohnenhofstraße Haus 24-22,in Fahrtrichtung Kuhlenweg,hausnummer,51.046799,6.924051,"Cohnenhofstraße 24, Merkenich, 50769 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.046799&mlon=6.924051#map=18/51.046799/6.924051,osm_hausnummer 24–22,51.046763,6.924084,5,13,Merkenich,Merkenich,,https://www.openstreetmap.org/?mlat=51.046763&mlon=6.924084#map=18/51.046763/6.924084,
S-02,2329,Raderthal,Markusstraße Höhe Laterne 13,in Fahrtrichtung Höninger Platz,strasse,50.900427,6.950539,"Markusstraße, Raderthal, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.900427&mlon=6.950539#map=18/50.900427/6.950539,osm_strasse (±300 m),50.900487,6.949479,75,0,Raderthal,Raderthal,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.900487&mlon=6.949479#map=18/50.900487/6.949479,
S-02,2330,Raderthal,Markusstraße Höhe Laterne 13,in Fahrtrichtung Brühler Straße,strasse,50.900427,6.950539,"Markusstraße, Raderthal, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.900427&mlon=6.950539#map=18/50.900427/6.950539,osm_strasse (±300 m),50.900487,6.949479,75,0,Raderthal,Raderthal,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.900487&mlon=6.949479#map=18/50.900487/6.949479,
S-02,2332,Ehrenfeld,Vogelsanger Str. Höhe 107-89,in Fahrtrichtung Innere Kanalstraße,hausnummer,50.946344,6.91893,"Vogelsanger Straße 107, Ehrenfeld, 50823 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.946344&mlon=6.918930#map=18/50.946344/6.918930,osm_hausnummer 107–89,50.945553,6.920293,130,14,Ehrenfeld,Ehrenfeld,,https://www.openstreetmap.org/?mlat=50.945553&mlon=6.920293#map=18/50.945553/6.920293,
S-02,2333,Ehrenfeld,Vogelsanger Str.Hs Nr. 84-106,in Fahrtrichtung Ehrenfeldgürtel,hausnummer,50.94559,6.92145,"Vogelsanger Straße 84, Ehrenfeld, 50823 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.945590&mlon=6.921450#map=18/50.945590/6.921450,osm_hausnummer 84–106,50.945942,6.920227,94,27,Ehrenfeld,Ehrenfeld,,https://www.openstreetmap.org/?mlat=50.945942&mlon=6.920227#map=18/50.945942/6.920227,
S-02,2339,Rath/Heumar,"Rösrather Straße, Höhe 343-303",in Fahrtrichtung Lützerathstraße,strasse,50.92638,7.066609,"Rösrather Straße 343, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.926380&mlon=7.066609#map=18/50.926380/7.066609,osm_hausnummer 343–303,50.926673,7.065224,102,21,Rath/Heumar,Rath/Heumar,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.926673&mlon=7.065224#map=18/50.926673/7.065224,"50.926673,7.065224 · OSM-Abgleich: Geocoder fand nur die Straße; ersetzt durch OSM-Adresse Nr. 343–303"
S-02,2340,Rath/Heumar,"Rösrather Straße, Höhe 303-343",in Fahrtr. Pauline-Christmann-Str.,strasse,50.926966,7.063838,"Rösrather Straße 303, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.926966&mlon=7.063838#map=18/50.926966/7.063838,osm_hausnummer 303–343,50.926673,7.065224,103,11,Rath/Heumar,Rath/Heumar,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.926673&mlon=7.065224#map=18/50.926673/7.065224,"50.926673,7.065224 · OSM-Abgleich: Geocoder fand nur die Straße; ersetzt durch OSM-Adresse Nr. 303–343"
S-02,2342,Müngersdorf,"Alter Militärring, Höhe 31-19",in Fahrtrichtung Aachener Straße,hausnummer,50.939501,6.880222,"Alter Militärring 31, Müngersdorf, 50933 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.939501&mlon=6.880222#map=18/50.939501/6.880222,osm_hausnummer 31–19,50.939176,6.880662,48,36,Müngersdorf,Müngersdorf,,https://www.openstreetmap.org/?mlat=50.939176&mlon=6.880662#map=18/50.939176/6.880662,
S-02,2343,Poll,Alfred-Schütte-Allee Lat.76-86,in Fahrtrichtung Müllergasse,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2344,Poll,Alfred-Schütte-Allee Lat.86-76,in Fahrtrichtung Am Schnellert,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2345,Neustadt/Nord,"Maybachstraße, Höhe Haus 10-22",in Fahrtrichtung Am Kümpchenshof,hausnummer,50.946555,6.943921,"Maybachstraße 10, 50670 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.946555&mlon=6.943921#map=18/50.946555/6.943921,osm_hausnummer 10–22,50.94671,6.944277,30,16,Neustadt/Nord,Neustadt/Nord,,https://www.openstreetmap.org/?mlat=50.946710&mlon=6.944277#map=18/50.946710/6.944277,
S-02,2347,Müngersdorf,"Alter Militärring, Höhe 19-31",in Fahrtrichtung Wendelinstraße,hausnummer,50.938895,6.881072,"Alter Militärring 19, Müngersdorf, 50933 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.938895&mlon=6.881072#map=18/50.938895/6.881072,osm_hausnummer 19–31,50.939176,6.880662,42,15,Müngersdorf,Müngersdorf,,https://www.openstreetmap.org/?mlat=50.939176&mlon=6.880662#map=18/50.939176/6.880662,
S-02,2352,Nippes,Niehler Str. Höhe Haus 221-193,in Fahrtrichtung stadteinwärts,hausnummer,50.970683,6.959061,"Niehler Straße 221, Nippes, 50733 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.970683&mlon=6.959061#map=18/50.970683/6.959061,osm_hausnummer 221–193,50.970006,6.958951,76,20,Nippes,Nippes,,https://www.openstreetmap.org/?mlat=50.970006&mlon=6.958951#map=18/50.970006/6.958951,
S-02,2353,Merheim,"Fußfallstraße, Höhe Haus 2-66",in Fahrtrichtung Hohensyburgstraße,hausnummer,50.949321,7.049037,"Fußfallstraße 2, Merheim, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.949321&mlon=7.049037#map=18/50.949321/7.049037,osm_hausnummer 2–66,50.949748,7.046468,186,23,Merheim,Merheim,186 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.949748&mlon=7.046468#map=18/50.949748/7.046468,"50.949748,7.046468 · OSM-Abgleich: Geocoder-Punkt 186 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 2–66"
S-02,2357,Nippes,Niehler Str. Höhe Haus 193-221,in Fahrtrichtung stadtauswärts,hausnummer,50.969337,6.958845,"Niehler Straße 193, Nippes, 50733 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.969337&mlon=6.958845#map=18/50.969337/6.958845,osm_hausnummer 193–221,50.970006,6.958951,75,22,Nippes,Nippes,,https://www.openstreetmap.org/?mlat=50.970006&mlon=6.958951#map=18/50.970006/6.958951,
S-02,2366,Immendorf,Godorfer Str. Höhe Haus 18-32,in Fahrtrichtung Euskirchener Str.,hausnummer,50.857751,6.960247,"Godorfer Straße 18, Immendorf, 50997 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.857751&mlon=6.960247#map=18/50.857751/6.960247,osm_hausnummer 18–32,50.857539,6.960517,30,21,Immendorf,Immendorf,,https://www.openstreetmap.org/?mlat=50.857539&mlon=6.960517#map=18/50.857539/6.960517,
S-02,2367,Longerich,Militärringstraße Lat.70-74,in Fahrtrichtung Longericher Straße,stadtteil,50.997324,6.913713,"Longerich, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.997324&mlon=6.913713#map=18/50.997324/6.913713,osm_strasse (±2000 m),50.999835,6.908802,443,289,Longerich,Longerich,genauigkeit=stadtteil; 289 m neben der Straße,https://www.openstreetmap.org/?mlat=50.999835&mlon=6.908802#map=18/50.999835/6.908802,", · OSM-Abgleich: Geocoder fand nur den Stadtteil; Straße im Stadtteil zu lang für einen verlässlichen Punkt (±2000 m) → weggelassen"
S-02,2368,Merheim,Auf dem Eichenbrett Lat.7-11,in Fahrtrichtung Hopfenstraße,strasse,50.942293,7.055431,"Auf dem Eichenbrett, Merheim, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.942293&mlon=7.055431#map=18/50.942293/7.055431,osm_strasse (±210 m),50.942001,7.054577,68,0,Merheim,Merheim,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.942001&mlon=7.054577#map=18/50.942001/7.054577,
S-02,2369,Marienburg,An der Alteburger Mühle L2A-12,in Fahrtrichtung Oberländer Ufer,strasse,50.905497,6.978103,"An der Alteburger Mühle, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.905497&mlon=6.978103#map=18/50.905497/6.978103,osm_strasse (±160 m),50.905387,6.978296,18,0,Marienburg,Marienburg,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.905387&mlon=6.978296#map=18/50.905387/6.978296,
S-02,2370,Marienburg,An der Alteburger Mühle L12-2A,in Fahrtrichtung Bayenthalgürtel,strasse,50.905497,6.978103,"An der Alteburger Mühle, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.905497&mlon=6.978103#map=18/50.905497/6.978103,osm_strasse (±160 m),50.905387,6.978296,18,0,Marienburg,Marienburg,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.905387&mlon=6.978296#map=18/50.905387/6.978296,
S-02,2378,Neustadt/Nord,Venloer Straße Höhe Lat.38-24,in Fahrtrichtung Venloer Wall,stadtteil,50.947923,6.941061,"Neustadt/Nord, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.947923&mlon=6.941061#map=18/50.947923/6.941061,osm_strasse (±560 m),50.944012,6.931672,789,733,Neustadt/Nord,Neustadt/Nord,genauigkeit=stadtteil; 733 m neben der Straße,https://www.openstreetmap.org/?mlat=50.944012&mlon=6.931672#map=18/50.944012/6.931672,"50.944012,6.931672 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±560 m)"
S-02,2381,Humboldt/Gremberg,"Rolshover Straße,Höhe Haus 216",in Fahrtrichtung Autobahn,strasse,50.927527,6.999371,"Städtische Tageseinrichtung für Kinder, Rolshover Straße 216, 51105 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.927527&mlon=6.999371#map=18/50.927527/6.999371,osm_hausnummer 216,50.927525,6.999382,1,28,Humboldt/Gremberg,Humboldt/Gremberg,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.927525&mlon=6.999382#map=18/50.927525/6.999382,"50.927525,6.999382 · OSM-Abgleich: Geocoder fand nur die Straße; ersetzt durch OSM-Adresse Nr. 216"
S-02,2382,Dellbrück,Walther Straße Höhe Lat.27-39,in Fahrtrichtung Kalkweg,strasse,50.983909,7.073527,"Waltherstraße, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.983909&mlon=7.073527#map=18/50.983909/7.073527,osm_strasse (±500 m),50.983888,7.073575,4,0,Dellbrück,Dellbrück,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.983888&mlon=7.073575#map=18/50.983888/7.073575,
S-02,2383,Chorweiler,Weichselring Haus Nr28-6a(10),in Fahrtrichtung Warthestraße,hausnummer,51.030903,6.893763,"Weichselring 28, Chorweiler, 50765 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.030903&mlon=6.893763#map=18/51.030903/6.893763,osm_hausnummer 28,51.030903,6.893763,0,15,Chorweiler,Chorweiler,,https://www.openstreetmap.org/?mlat=51.030903&mlon=6.893763#map=18/51.030903/6.893763,
S-02,2384,Chorweiler,Weichselring Höhe Haus 6a-28,in Fahrtrichtung Regastraße,hausnummer,51.029075,6.895076,"Weichselring 6a, Chorweiler, 50765 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.029075&mlon=6.895076#map=18/51.029075/6.895076,osm_hausnummer 6a–28,51.029939,6.894366,108,39,Chorweiler,Chorweiler,,https://www.openstreetmap.org/?mlat=51.029939&mlon=6.894366#map=18/51.029939/6.894366,
S-02,2386,Zollstock,Zollstockgürtel Haus Nr. 6,in Fahrtrichtung Höninger Weg,hausnummer,50.905039,6.943744,"Zollstockgürtel 6, 50969 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.905039&mlon=6.943744#map=18/50.905039/6.943744,osm_hausnummer 6,50.905027,6.943763,2,20,Zollstock,Zollstock,,https://www.openstreetmap.org/?mlat=50.905027&mlon=6.943763#map=18/50.905027/6.943763,
S-02,2396,Weidenpesch,Mönchsgasse Nr.21-13,in Fahrtrichtung Schmiedegasse,hausnummer,50.986218,6.942681,"Mönchsgasse 21, Weidenpesch, 50737 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.986218&mlon=6.942681#map=18/50.986218/6.942681,osm_hausnummer 21–13,50.985971,6.942801,29,13,Weidenpesch,Weidenpesch,,https://www.openstreetmap.org/?mlat=50.985971&mlon=6.942801#map=18/50.985971/6.942801,
S-02,2398,Bilderstöckchen,Parkgürtel Laterne 85-83,in Fahrtrichtung Ehrenfeldgürtel,strasse,50.966623,6.936327,"Parkgürtel, Bilderstöckchen, 50739 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.966623&mlon=6.936327#map=18/50.966623/6.936327,osm_strasse (±730 m),50.963694,6.933041,399,0,Bilderstöckchen,Bilderstöckchen,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.963694&mlon=6.933041#map=18/50.963694/6.933041,
S-02,2399,Lövenich,Widdersdorfer Landstr.Lat24-20,in Fahrtrichtung stadteinwärts,strasse,50.947923,6.829491,"Widdersdorfer Landstraße, Lövenich, 50859 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.947923&mlon=6.829491#map=18/50.947923/6.829491,osm_strasse (±580 m),50.950967,6.828722,343,0,Lövenich,Lövenich,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.950967&mlon=6.828722#map=18/50.950967/6.828722,
S-02,2400,Lövenich,Widdersdorfer Landstr.Lat20-24,in Fahrtrichtung stadtauswärts,strasse,50.947923,6.829491,"Widdersdorfer Landstraße, Lövenich, 50859 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.947923&mlon=6.829491#map=18/50.947923/6.829491,osm_strasse (±580 m),50.950967,6.828722,343,0,Lövenich,Lövenich,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.950967&mlon=6.828722#map=18/50.950967/6.828722,
S-02,2401,Weidenpesch,Mönchsgasse Haus Nr. 13-21,in Fahrtrichtung Simonsgaul,hausnummer,50.985708,6.942912,"Mönchsgasse 13, Weidenpesch, 50737 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.985708&mlon=6.942912#map=18/50.985708/6.942912,osm_hausnummer 13–21,50.985971,6.942801,30,14,Weidenpesch,Weidenpesch,,https://www.openstreetmap.org/?mlat=50.985971&mlon=6.942801#map=18/50.985971/6.942801,
S-02,2405,Dellbrück,Waltherstr. Höhe Laterne 39-27,in Fahrtrichtung Paffrather Straße,strasse,50.983909,7.073527,"Waltherstraße, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.983909&mlon=7.073527#map=18/50.983909/7.073527,osm_strasse (±500 m),50.983888,7.073575,4,0,Dellbrück,Dellbrück,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.983888&mlon=7.073575#map=18/50.983888/7.073575,
S-02,2418,Dellbrück,Diepeschrather Str. Höhe 3-35,in Fahrtrichtung Kreisverkehr,hausnummer,50.982035,7.068333,"Diepeschrather Straße 3, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.982035&mlon=7.068333#map=18/50.982035/7.068333,osm_hausnummer 3–35,50.98362,7.068004,178,14,Dellbrück,Dellbrück,178 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.983620&mlon=7.068004#map=18/50.983620/7.068004,"50.983620,7.068004 · OSM-Abgleich: Geocoder-Punkt 178 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 3–35"
S-02,2424,Poll,Alfred-Schütte-Allee Lat.106,in Fahrtrichtung Am Schnellert,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2425,Poll,Alfred-Schütte-Allee Lat.106,in Fahrtrichtung Poller Hauptstr.,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2427,Dellbrück,Diepeschrather Str. Höhe 35-3,in Fahrtrichtung Anemonenweg,hausnummer,50.985204,7.067677,"Diepeschrather Straße 35, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.985204&mlon=7.067677#map=18/50.985204/7.067677,osm_hausnummer 35–3,50.98362,7.068004,178,22,Dellbrück,Dellbrück,178 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.983620&mlon=7.068004#map=18/50.983620/7.068004,"50.983620,7.068004 · OSM-Abgleich: Geocoder-Punkt 178 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 35–3"
S-02,2433,Poll,Alfred-Schütte Allee Lat. 114,in Fahrtrichtung Müllergasse,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2434,Poll,Alfred-Schütte Allee Lat. 114,in Fahrtrichtung Maifischgasse,stadtteil,50.912101,6.988889,"Poll, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.912101&mlon=6.988889#map=18/50.912101/6.988889,osm_strasse (±850 m),50.915415,6.981046,662,262,Poll,Poll,genauigkeit=stadtteil; 262 m neben der Straße,https://www.openstreetmap.org/?mlat=50.915415&mlon=6.981046#map=18/50.915415/6.981046,"50.915415,6.981046 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±850 m)"
S-02,2435,Holweide,Piccoloministr. Höhe 523a-531,in Fahrtrichtung Wasserwerkstraße,hausnummer,50.973248,7.051228,"Piccoloministraße 523a, Holweide, 51067 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.973248&mlon=7.051228#map=18/50.973248/7.051228,osm_hausnummer 523a–531,50.97341,7.051461,24,22,Holweide,Holweide,,https://www.openstreetmap.org/?mlat=50.973410&mlon=7.051461#map=18/50.973410/7.051461,
S-02,2436,Rath-Heumar,Wikinger Str. 49-37,in Fahrtrichtung Eiler Str.,stadtteil,50.921694,7.095352,"Versöhnungskirche Rath, Im Wasserblech, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.921694&mlon=7.095352#map=18/50.921694/7.095352,osm_hausnummer 49–37,50.917426,7.074689,1525,5000,Rath/Heumar,Rath/Heumar,genauigkeit=stadtteil; 1525 m von OSM-Hausnummer; 5000 m neben der Straße,https://www.openstreetmap.org/?mlat=50.917426&mlon=7.074689#map=18/50.917426/7.074689,"50.917426,7.074689 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 49–37"
